Date,Chamber,Initials,Round,Plant,Plant_no,Plant_ID,Flowering,Leaf_no,Flower_no,Height_cm,Notes,FLOWERING STALKS
2/24/22,63,OB,2,N,16,N.16,0,16,0,18.3,,
2/24/22,63,OB,2,N,17,N.17,0,5,0,5.7,,
2/24/22,63,OB,2,N,19,N.19,0,21,0,20.5,,
2/24/22,63,OB,2,N,22,N.22,0,6,0,7.9,,
2/24/22,63,OB,2,N,23,N.23,0,16,0,19.3,,
2/24/22,63,OB,2,PP,18,PP.18,0,4,0,4,,
2/24/22,63,OB,2,PP,20,PP.20,0,4,0,2.6,,
2/24/22,63,OB,2,PP,23,PP.23,0,6,0,11.6,,
2/24/22,63,OB,2,SA,13,SA.13,0,29,10,17.2,,1
2/24/22,63,OB,2,SA,14,SA.14,0,32,4,11.3,,1
2/24/22,63,OB,2,SA,15,SA.15,0,31,6,11.4,,1
2/24/22,63,OB,2,SA,16,SA.16,0,47,6,17.4,,1
2/24/22,63,OB,2,SA,17,SA.17,0,39,7,11,,1
2/24/22,63,OB,2,SA,18,SA.18,0,24,17,13.3,,2
2/24/22,63,OB,2,SA,19,SA.19,0,30,6,17.7,,1
2/24/22,63,OB,2,SA,20,SA.20,0,20,6,12.2,,1
2/24/22,63,OB,2,SA,21,SA.21,0,26,5,16.1,,1
2/24/22,63,OB,2,SA,22,SA.22,0,27,14,11.4,,2
2/24/22,63,OB,2,SA,23,SA.23,0,28,4,16.9,,1
2/24/22,63,OB,2,SA,24,SA.24,0,17,1,8.8,,1
2/24/22,63,OB,2,SF,13,SF.13,0,10,0,14.4,,
2/24/22,63,OB,2,SF,14,SF.14,0,10,0,12.4,,
2/24/22,63,OB,2,SF,15,SF.15,0,12,0,13,,
2/24/22,63,OB,2,SF,16,SF.16,0,12,0,12.9,,
2/24/22,63,OB,2,SF,17,SF.17,0,11,0,16.2,,
2/24/22,63,OB,2,SF,18,SF.18,0,10,0,12.6,,
2/24/22,63,OB,2,SF,19,SF.19,0,10,0,14.1,,
2/24/22,63,OB,2,SF,20,SF.20,0,10,0,11.6,,
2/24/22,63,OB,2,SF,21,SF.21,0,10,0,14.5,,
2/24/22,63,OB,2,SF,22,SF.22,0,10,0,14.3,,
2/24/22,63,OB,2,SF,23,SF.23,0,10,0,11.6,,
2/25/22,61,OB,1,B,1,B.1,0,,7,,,
2/25/22,63,OB,1,B,1,B.1,0,,3,,,
2/25/22,60,OB,1,B,11,B.11,0,,4,,,
2/25/22,61,OB,1,B,11,B.11,0,,3,,,
2/25/22,63,OB,1,B,11,B.11,0,,4,,,
2/25/22,62,OB,1,B,12,B.12,0,,4,,,
2/25/22,60,OB,1,B,3,B.3,0,,9,,,
2/25/22,61,OB,1,B,3,B.3,0,,7,,,
2/25/22,62,OB,1,B,3,B.3,0,,4,,,
2/25/22,60,OB,1,B,5,B.5,0,,3,,,
2/25/22,61,OB,1,B,5,B.5,0,,1,,,
2/25/22,63,OB,1,B,5,B.5,0,,6,,,
2/25/22,60,OB,1,B,7,B.7,0,,2,,,
2/25/22,61,OB,1,B,7,B.7,0,,2,,,
2/25/22,62,OB,1,B,7,B.7,0,,3,,,
2/25/22,63,OB,1,B,7,B.7,0,,4,,,
2/25/22,60,OB,1,B,9,B.9,0,,12,,,
2/25/22,61,OB,1,B,9,B.9,0,,8,,,
2/25/22,63,OB,1,B,9,B.9,0,,6,,,
2/4/22,60,OB,1,,,BW + SA R1,1,,,,,
2/6/22,60,OB,1,,,BW + SA R1,1,,,,,
2/6/22,61,OB,1,,,BW + SA R1,1,,,,,
2/25/22,63,OB,1,,,BW R1,0,,,,,
2/25/22,63,OB,2,BW,14,BW.14,0,,2,,,
2/25/22,61,OB,2,BW,14,BW.14,0,,1,,,
2/25/22,63,OB,2,BW,15,BW.15,0,,17,,,
2/25/22,63,OB,2,BW,16,BW.16,0,,19,,,
2/25/22,62,OB,2,BW,16,BW.16,0,,2,,,
2/25/22,63,OB,2,BW,18,BW.18,0,,26,,,
2/25/22,60,OB,2,BW,18,BW.18,0,,1,,,
2/25/22,61,OB,2,BW,19,BW.19,0,,3,,,
2/25/22,61,OB,2,BW,22,BW.22,0,,1,,,
2/25/22,60,OB,1,C,1,C.1,0,,12,,,
2/25/22,61,OB,1,C,1,C.1,0,,11,,,
2/25/22,62,OB,1,C,1,C.1,0,,5,,,
2/25/22,63,OB,1,C,1,C.1,0,,9,,,
2/25/22,60,OB,1,C,11,C.11,0,,1,,,
2/25/22,61,OB,1,C,11,C.11,0,,9,,,
2/25/22,62,OB,1,C,11,C.11,0,,8,,,
2/25/22,63,OB,1,C,11,C.11,0,,7,,,
2/25/22,63,OB,1,C,2,C.2,0,,1,,,
2/25/22,60,OB,1,C,3,C.3,0,,6,,,
2/25/22,61,OB,1,C,3,C.3,0,,1,,,
2/25/22,62,OB,1,C,3,C.3,0,,2,,,
2/25/22,63,OB,1,C,3,C.3,0,,4,,,
2/25/22,60,OB,1,C,5,C.5,0,,7,,,
2/25/22,61,OB,1,C,5,C.5,0,,5,,,
2/25/22,63,OB,1,C,5,C.5,0,,0,,,
2/25/22,60,OB,1,C,7,C.7,0,,5,,,
2/25/22,61,OB,1,C,7,C.7,0,,6,,,
2/25/22,62,OB,1,C,7,C.7,0,,14,,,
2/25/22,63,OB,1,C,7,C.7,0,,4,,,
2/25/22,60,OB,1,C,9,C.9,0,,6,,,
2/25/22,61,OB,1,C,9,C.9,0,,4,,,
2/25/22,62,OB,1,C,9,C.9,0,,3,,,
2/25/22,63,OB,1,C,9,C.9,0,,5,,,
2/25/22,60,OB,1,LP,1,LP.1,0,,12,,,
2/25/22,61,OB,1,LP,1,LP.1,0,,20,,,
2/25/22,60,OB,1,LP,11,LP.11,0,,18,,,
2/25/22,63,OB,1,LP,11,LP.11,0,,16,,,
2/25/22,60,OB,1,LP,3,LP.3,0,,7,,,
2/25/22,63,OB,1,LP,3,LP.3,0,,14,,,
2/25/22,61,OB,1,LP,5,LP.5,0,,30,,,
2/25/22,62,OB,1,LP,5,LP.5,0,,5,,,
2/25/22,60,OB,1,LP,7,LP.7,0,,30,,,
2/25/22,61,OB,1,LP,7,LP.7,0,,6,,,
2/25/22,62,OB,1,LP,7,LP.7,0,,51,,,
2/25/22,60,OB,1,LP,9,LP.9,0,,1,,,
2/25/22,63,OB,1,LP,9,LP.9,0,,17,,,
2/25/22,61,OB,1,N,1,N.1,0,,5,,,
2/25/22,62,OB,1,N,1,N.1,0,,1,,,
2/25/22,60,OB,1,N,11,N.11,0,,2,,,
2/25/22,61,OB,1,N,11,N.11,0,,2,,,
2/25/22,62,OB,1,N,11,N.11,0,,4,,,
2/25/22,63,OB,1,N,11,N.11,0,,5,,,
2/25/22,62,OB,1,N,3,N.3,0,,4,,,
2/25/22,61,OB,1,N,5,N.5,0,,8,,,
2/25/22,62,OB,1,N,5,N.5,0,,4,,,
2/25/22,63,OB,1,N,5,N.5,0,,1,,,
2/25/22,60,OB,1,N,7,N.7,0,,2,,,
2/25/22,61,OB,1,N,7,N.7,0,,11,,,
2/25/22,61,OB,1,N,9,N.9,0,,2,,,
2/25/22,62,OB,1,N,9,N.9,0,,4,,,
2/25/22,61,OB,1,PP,11,PP.11,0,,3,,,
2/25/22,62,OB,1,PP,11,PP.11,0,,7,,,
2/25/22,63,OB,1,PP,4,PP.4,0,,1,,,
2/25/22,63,OB,1,SA,11,SA.11,1,,,,,
2/25/22,60,OB,2,SA,13,SA.13,0,,13,,,1
2/25/22,62,OB,2,SA,13,SA.13,0,,4,,,1
2/25/22,63,OB,2,SA,13,SA.13,0,,13,,,1
2/25/22,60,OB,2,SA,14,SA.14,0,,16,,,1
2/25/22,62,OB,2,SA,14,SA.14,0,,15,,,1
2/25/22,63,OB,2,SA,14,SA.14,0,,5,,,1
2/25/22,60,OB,2,SA,15,SA.15,0,,6,,,1
2/25/22,63,OB,2,SA,15,SA.15,0,,9,,,1
2/25/22,60,OB,2,SA,16,SA.16,0,,7,,,1
2/25/22,63,OB,2,SA,16,SA.16,0,,9,,,1
2/25/22,60,OB,2,SA,17,SA.17,0,,3,,,1
2/25/22,62,OB,2,SA,17,SA.17,0,,4,,,1
2/25/22,63,OB,2,SA,17,SA.17,0,,10,,,1
2/25/22,60,OB,2,SA,18,SA.18,0,,9,,,1
2/25/22,63,OB,2,SA,18,SA.18,0,,26,,,3
2/25/22,60,OB,2,SA,19,SA.19,0,,9,,,1
2/25/22,63,OB,2,SA,19,SA.19,0,,7,,,1
2/25/22,62,OB,2,SA,20,SA.20,0,,9,,,1
2/25/22,63,OB,2,SA,20,SA.20,0,,10,,,1
2/25/22,60,OB,2,SA,21,SA.21,0,,10,,,1
2/25/22,62,OB,2,SA,21,SA.21,0,,4,,,1
2/25/22,63,OB,2,SA,21,SA.21,0,,6,,,1
2/25/22,63,OB,2,SA,22,SA.22,0,,21,,,3
2/25/22,60,OB,2,SA,23,SA.23,0,,7,,,1
2/25/22,63,OB,2,SA,23,SA.23,0,,7,,,1
2/25/22,60,OB,2,SA,24,SA.24,0,,5,,,1
2/25/22,63,OB,2,SA,24,SA.24,0,,2,,,1
2/25/22,63,OB,1,SA,3,SA.3,1,,,,,
2/25/22,63,OB,1,SA,9,SA.9,1,,,,,
2/25/22,60,OB,1,SF,1,SF.1,0,,1,,,
2/25/22,61,OB,1,SF,1,SF.1,0,,1,,,
2/25/22,63,OB,1,SF,1,SF.1,0,,1,,,
2/25/22,60,OB,1,SF,11,SF.11,0,,1,,,
2/25/22,62,OB,1,SF,11,SF.11,0,,1,,,
2/25/22,63,OB,1,SF,11,SF.11,0,,1,,,
2/25/22,60,OB,1,SF,5,SF.5,0,,1,,,
2/25/22,61,OB,1,SF,5,SF.5,0,,1,,,
2/25/22,60,OB,1,SF,7,SF.7,0,,1,,,
2/25/22,62,OB,1,SF,7,SF.7,0,,1,,,
2/25/22,60,OB,1,SF,9,SF.9,0,,1,,,
2/25/22,62,OB,1,SF,9,SF.9,0,,1,,,
2/25/22,63,OB,1,SF,9,SF.9,0,,1,,,
2/28/22,63,OB,1,,,BW R1,0,,,,,
2/28/22,63,OB,2,BW,14,BW.14,0,,10,,,
2/28/22,63,OB,2,BW,15,BW.15,0,,24,,,
2/28/22,63,OB,2,BW,16,BW.16,0,,28,,,
2/28/22,63,OB,2,BW,17,BW.17,0,,2,,,
2/28/22,63,OB,2,BW,18,BW.18,0,,18,,,
2/28/22,63,OB,2,BW,20,BW.20,0,,2,,,
2/28/22,63,OB,2,BW,22,BW.22,0,,4,,,
2/28/22,61,OB,1,PP,5,PP.5,0,,,,DEAD,
2/28/22,63,OB,1,PP,11,PP.11,0,,,,DEAD,
2/28/22,62,OB,1,LP,1,LP.1,0,,,,TOP BROKEN,
2/28/22,60,OB,1,LP,11,LP.11,0,,,,TOP BROKEN,
2/28/22,60,OB,1,B,1,B.1,0,,1,,,
2/28/22,61,OB,1,B,1,B.1,0,,5,,,
2/28/22,62,OB,1,B,1,B.1,0,,1,,,
2/28/22,63,OB,1,B,1,B.1,0,,3,,,
2/28/22,60,OB,1,C,1,C.1,0,,11,,,
2/28/22,61,OB,1,C,1,C.1,0,,6,,,
2/28/22,62,OB,1,C,1,C.1,0,,6,,,
2/28/22,63,OB,1,C,1,C.1,0,,8,,,
2/28/22,60,OB,1,LP,1,LP.1,0,,45,,,
2/28/22,61,OB,1,LP,1,LP.1,0,,24,,,
2/28/22,61,OB,1,N,1,N.1,0,,4,,,
2/28/22,62,OB,1,N,1,N.1,0,,1,,,
2/28/22,60,OB,1,SF,1,SF.1,0,,1,,,
2/28/22,61,OB,1,SF,1,SF.1,0,,1,,,
2/28/22,62,OB,1,SF,1,SF.1,0,,1,,,
2/28/22,63,OB,1,SF,1,SF.1,0,,1,,,
2/28/22,63,OB,1,C,2,C.2,0,,2,,,
2/28/22,60,OB,1,C,3,C.3,0,,6,,,
2/28/22,61,OB,1,C,3,C.3,0,,2,,,
2/28/22,62,OB,1,C,3,C.3,0,,5,,,
2/28/22,63,OB,1,C,3,C.3,0,,3,,,
2/28/22,60,OB,1,LP,3,LP.3,0,,10,,,
2/28/22,63,OB,1,LP,3,LP.3,0,,12,,,
2/28/22,62,OB,1,N,3,N.3,0,,3,,,
2/28/22,61,OB,1,PP,3,PP.3,0,,1,,,
2/28/22,63,OB,1,SA,3,SA.3,1,,,,,
2/28/22,63,OB,1,SF,3,SF.3,0,,1,,,
2/28/22,60,OB,1,B,3,B.3,0,,7,,,
2/28/22,61,OB,1,B,3,B.3,0,,9,,,
2/28/22,62,OB,1,B,3,B.3,0,,4,,,
2/28/22,63,OB,1,PP,4,PP.4,0,,1,,,
2/28/22,60,OB,1,C,5,C.5,0,,6,,,
2/28/22,61,OB,1,C,5,C.5,0,,9,,,
2/28/22,62,OB,1,C,5,C.5,0,,4,,,
2/28/22,61,OB,1,LP,5,LP.5,0,,30,,,
2/28/22,62,OB,1,LP,5,LP.5,0,,2,,,
2/28/22,61,OB,1,N,5,N.5,0,,5,,,
2/28/22,62,OB,1,N,5,N.5,0,,2,,,
2/28/22,60,OB,1,SF,5,SF.5,0,,1,,,
2/28/22,61,OB,1,B,5,B.5,0,,2,,,
2/28/22,63,OB,1,B,5,B.5,0,,6,,,
2/28/22,60,OB,1,C,7,C.7,0,,5,,,
2/28/22,61,OB,1,C,7,C.7,0,,10,,,
2/28/22,62,OB,1,C,7,C.7,0,,17,,,
2/28/22,60,OB,1,LP,7,LP.7,0,,11,,,
2/28/22,62,OB,1,LP,7,LP.7,0,,47,,,
2/28/22,60,OB,1,N,7,N.7,0,,2,,,
2/28/22,61,OB,1,N,7,N.7,0,,9,,,
2/28/22,63,OB,1,N,7,N.7,0,,2,,,
2/28/22,60,OB,1,B,7,B.7,0,,4,,,
2/28/22,61,OB,1,B,7,B.7,0,,5,,,
2/28/22,63,OB,1,B,7,B.7,0,,5,,,
2/28/22,60,OB,1,C,9,C.9,0,,4,,,
2/28/22,61,OB,1,C,9,C.9,0,,6,,,
2/28/22,62,OB,1,C,9,C.9,0,,9,,,
2/28/22,63,OB,1,C,9,C.9,0,,4,,,
2/28/22,60,OB,1,LP,9,LP.9,0,,2,,,
2/28/22,62,OB,1,LP,9,LP.9,0,,10,,,
2/28/22,63,OB,1,LP,9,LP.9,0,,30,,,
2/28/22,61,OB,1,N,9,N.9,0,,2,,,
2/28/22,62,OB,1,N,9,N.9,0,,3,,,
2/28/22,63,OB,1,SA,9,SA.9,1,,,,,
2/28/22,60,OB,1,SF,9,SF.9,0,,1,,,
2/28/22,62,OB,1,SF,9,SF.9,0,,1,,,
2/28/22,63,OB,1,SF,9,SF.9,0,,1,,,
2/28/22,61,OB,1,C,11,C.11,0,,6,,,
2/28/22,62,OB,1,C,11,C.11,0,,11,,,
2/28/22,63,OB,1,C,11,C.11,0,,8,,,
2/28/22,63,OB,1,LP,11,LP.11,0,,7,,,
2/28/22,60,OB,1,N,11,N.11,0,,1,,,
2/28/22,61,OB,1,N,11,N.11,0,,3,,,
2/28/22,62,OB,1,N,11,N.11,0,,2,,,
2/28/22,63,OB,1,N,11,N.11,0,,4,,,
2/28/22,60,OB,1,PP,11,PP.11,0,,2,,,
2/28/22,61,OB,1,PP,11,PP.11,0,,1,,,
2/28/22,62,OB,1,PP,11,PP.11,0,,4,,,
2/28/22,63,OB,1,SA,11,SA.11,1,,,,,
2/28/22,61,OB,1,SF,11,SF.11,0,,1,,,
2/28/22,63,OB,1,SF,11,SF.11,0,,1,,,
2/28/22,60,OB,1,B,9,B.9,0,,4,,,
2/28/22,61,OB,1,B,9,B.9,0,,8,,,
2/28/22,63,OB,1,B,9,B.9,0,,13,,,
2/28/22,60,OB,1,B,11,B.11,0,,3,,,
2/28/22,60,OB,2,BW,13,BW.13,0,,2,,,
2/28/22,60,OB,2,SA,13,SA.13,0,,23,,,
2/28/22,62,OB,2,SA,13,SA.13,0,,8,,,1
2/28/22,61,OB,2,BW,14,BW.14,0,,8,,,
2/28/22,60,OB,2,SA,14,SA.14,0,,24,,,
2/28/22,62,OB,2,SA,14,SA.14,0,,21,,,3
2/28/22,60,OB,2,SA,15,SA.15,0,,14,,,
2/28/22,62,OB,2,BW,16,BW.16,0,,5,,,
2/28/22,60,OB,2,SA,16,SA.16,0,,11,,,
2/28/22,61,OB,2,SA,16,SA.16,0,,2,,,1
2/28/22,60,OB,2,SA,17,SA.17,0,,7,,,
2/28/22,61,OB,2,SA,17,SA.17,0,,1,,,1
2/28/22,62,OB,2,SA,17,SA.17,0,,13,,,1
2/28/22,60,OB,2,BW,18,BW.18,0,,1,,,
2/28/22,60,OB,2,SA,18,SA.18,0,,19,,,
2/28/22,61,OB,2,BW,19,BW.19,0,,14,,,
2/28/22,60,OB,2,SA,19,SA.19,0,,15,,,
2/28/22,60,OB,2,BW,20,BW.20,0,,2,,,
2/28/22,61,OB,2,BW,20,BW.20,0,,7,,,
2/28/22,62,OB,2,BW,20,BW.20,0,,18,,,
2/28/22,60,OB,2,SA,20,SA.20,0,,1,,,
2/28/22,62,OB,2,SA,20,SA.20,0,,14,,,1
2/28/22,60,OB,2,BW,21,BW.21,0,,1,,,
2/28/22,60,OB,2,SA,21,SA.21,0,,15,,,
2/28/22,61,OB,2,SA,21,SA.21,0,,3,,,1
2/28/22,62,OB,2,SA,21,SA.21,0,,11,,,1
2/28/22,60,OB,2,BW,22,BW.22,0,,1,,,
2/28/22,61,OB,2,BW,22,BW.22,0,,24,,,
2/28/22,61,OB,2,SA,22,SA.22,0,,5,,,1
2/28/22,60,OB,2,SA,23,SA.23,0,,11,,,
2/28/22,61,OB,2,SA,23,SA.23,0,,1,,,1
2/28/22,60,OB,2,SA,24,SA.24,0,,13,,,
2/28/22,61,OB,2,SA,24,SA.24,0,,2,,,1
2/28/22,63,OB,1,B,11,B.11,0,,3,,,
2/28/22,62,OB,1,B,12,B.12,0,,2,,,
2/6/22,62,OB,1,,,BW + SA R1,1,,,,,
2/6/22,63,OB,1,,,BW + SA R1,1,,,,,
2/7/22,60,OB,1,,,BW + SA R1,1,,,,,
2/28/22,63,OB,2,SA,13,SA.13,0,,31,,,6
2/28/22,63,OB,2,SA,14,SA.14,0,,9,,,2
2/28/22,63,OB,2,SA,15,SA.15,0,,25,,,4
2/28/22,63,OB,2,SA,16,SA.16,0,,15,,,1
2/28/22,63,OB,2,SA,17,SA.17,0,,15,,,2
2/28/22,63,OB,2,SA,18,SA.18,0,,41,,,5
2/28/22,63,OB,2,SA,19,SA.19,0,,15,,,1
2/28/22,63,OB,2,SA,20,SA.20,0,,18,,,1
2/28/22,63,OB,2,SA,21,SA.21,0,,13,,,1
2/28/22,63,OB,2,SA,22,SA.22,0,,29,,,3
2/28/22,63,OB,2,SA,23,SA.23,0,,8,,,1
2/28/22,63,OB,2,SA,24,SA.24,0,,6,,,1
3/1/22,63,OB,1,,,BW R1,0,,,,,
3/1/22,63,OB,2,BW,13,BW.13,0,,1,,,
3/1/22,63,OB,2,BW,14,BW.14,0,,10,,,
3/1/22,63,OB,2,BW,15,BW.15,0,,15,,,
3/1/22,63,OB,2,BW,17,BW.17,0,,3,,,
3/1/22,63,OB,2,BW,18,BW.18,0,,17,,,
3/1/22,63,OB,2,BW,20,BW.20,0,,5,,,
3/1/22,63,OB,2,BW,21,BW.21,0,,34,,,
3/1/22,63,OB,2,BW,22,BW.22,0,,2,,,
3/1/22,63,OB,2,BW,23,BW.23,0,,1,,,
3/1/22,63,OB,2,BW,24,BW.24,0,,1,,,
3/1/22,63,OB,1,LP,1,LP.1,0,,,,DEAD,
3/1/22,62,OB,1,B,1,B.1,0,,1,,,
3/1/22,60,OB,1,B,1,B.1,0,,1,,,
3/1/22,61,OB,1,B,1,B.1,0,,3,,,
3/1/22,63,OB,1,B,1,B.1,0,,2,,,
3/1/22,63,OB,1,C,1,C.1,0,,6,,,
3/1/22,62,OB,1,C,1,C.1,0,,6,,,
3/1/22,62,OB,1,C,1,C.11,0,,5,,,
3/1/22,60,OB,1,C,1,C.1,0,,9,,,
3/1/22,61,OB,1,C,1,C.1,0,,4,,,
3/1/22,60,OB,1,LP,1,LP.1,0,,54,,,
3/1/22,61,OB,1,LP,1,LP.1,0,,15,,,
3/1/22,62,OB,1,N,1,N.1,0,,2,,,
3/1/22,61,OB,1,N,1,N.1,0,,4,,,
3/1/22,62,OB,1,SF,1,SF.1,0,,1,,,
3/1/22,60,OB,1,SF,1,SF.1,0,,1,,,
3/1/22,61,OB,1,SF,1,SF.1,0,,1,,,
2/17/22,61,OB,2,LP,16,LP.16,0,10,0,18.5,,
3/1/22,63,OB,1,C,2,C.2,0,,2,,,
2/17/22,61,OB,2,LP,17,LP.17,0,12,0,21,,
3/1/22,62,OB,1,C,3,C.3,0,,6,,,
3/1/22,60,OB,1,C,3,C.3,0,,6,,,
2/17/22,61,OB,2,LP,18,LP.18,0,10,0,22.8,,
2/17/22,61,OB,2,LP,19,LP.19,0,9,0,16.8,,
3/1/22,61,OB,1,C,3,C.3,0,,1,,,
2/17/22,61,OB,2,LP,20,LP.20,0,8,0,14.4,,
3/1/22,63,OB,1,C,3,C.3,0,,3,,,
2/17/22,61,OB,2,LP,21,LP.21,0,9,0,26.7,,
3/1/22,60,OB,1,LP,3,LP.3,0,,5,,,
3/1/22,62,OB,1,N,3,N.3,0,,4,,,
2/17/22,61,OB,2,LP,22,LP.22,0,10,0,20.2,,
2/17/22,61,OB,2,LP,23,LP.23,0,11,0,18.4,,
3/1/22,61,OB,1,PP,3,PP.3,0,,1,,,
3/1/22,63,OB,1,SA,3,SA.3,1,,,,,
3/1/22,63,OB,1,SF,3,SF.3,0,,1,,,
2/17/22,61,OB,2,LP,24,LP.24,0,8,0,14.7,,
3/1/22,62,OB,1,B,3,B.3,0,,4,,,
2/17/22,61,OB,2,N,15,N.15,0,10,0,13.5,,
3/1/22,60,OB,1,B,3,B.3,0,,9,,,
2/17/22,61,OB,2,N,20,N.20,0,8,0,11.4,,
3/1/22,61,OB,1,B,3,B.3,0,,2,,,
3/1/22,63,OB,1,PP,4,PP.4,0,,1,,,
2/17/22,61,OB,2,N,23,N.23,0,9,0,9.9,,
3/1/22,63,OB,1,C,5,C.5,0,,1,,,
3/1/22,62,OB,1,C,5,C.5,0,,6,,,
3/1/22,60,OB,1,C,5,C.5,0,,9,,,
3/1/22,61,OB,1,C,5,C.5,0,,6,,,
3/1/22,61,OB,1,LP,5,LP.5,0,,27,,,
3/1/22,62,OB,1,N,5,N.5,0,,3,,,
3/1/22,61,OB,1,N,5,N.5,0,,5,,,
3/1/22,63,OB,1,SA,5,SA.5,1,,,,,
3/1/22,60,OB,1,SF,5,SF.5,0,,1,,,
3/1/22,61,OB,1,B,5,B.5,0,,1,,,
3/1/22,63,OB,1,B,5,B.5,0,,5,,,
3/1/22,62,OB,1,C,7,C.7,0,,17,,,
3/1/22,60,OB,1,C,7,C.7,0,,7,,,
3/1/22,61,OB,1,C,7,C.7,0,,13,,,
3/1/22,62,OB,1,LP,7,LP.7,0,,35,,,
3/1/22,60,OB,1,LP,7,LP.7,0,,5,,,
3/1/22,63,OB,1,N,7,N.7,0,,2,,,
3/1/22,60,OB,1,N,7,N.7,0,,2,,,
3/1/22,61,OB,1,N,7,N.7,0,,7,,,
3/1/22,60,OB,1,B,7,B.7,0,,1,,,
3/1/22,61,OB,1,B,7,B.7,0,,2,,,
3/1/22,62,OB,1,C,9,C.9,0,,7,,,
3/1/22,60,OB,1,C,9,C.9,0,,6,,,
3/1/22,61,OB,1,C,9,C.9,0,,5,,,
3/1/22,63,OB,1,C,9,C.9,0,,3,,,
3/1/22,62,OB,1,LP,9,LP.9,0,,6,,,
3/1/22,60,OB,1,LP,9,LP.9,0,,4,,,
3/1/22,63,OB,1,LP,9,LP.9,0,,21,,,1
3/1/22,62,OB,1,N,9,N.9,0,,3,,,
3/1/22,61,OB,1,N,9,N.9,0,,2,,,
3/1/22,63,OB,1,SA,9,SA.9,1,,,,,
3/1/22,62,OB,1,SF,9,SF.9,0,,1,,,
3/1/22,60,OB,1,SF,9,SF.9,0,,1,,,
3/1/22,63,OB,1,C,11,C.11,0,,8,,,
3/1/22,61,OB,1,C,11,C.11,0,,7,,,
3/1/22,63,OB,1,LP,11,LP.11,0,,7,,,
3/1/22,63,OB,1,N,11,N.11,0,,3,,,
3/1/22,60,OB,1,N,11,N.11,0,,0,,,
3/1/22,61,OB,1,N,11,N.11,0,,1,,,
3/1/22,62,OB,1,PP,11,PP.11,0,,4,,,
3/1/22,61,OB,1,PP,11,PP.11,0,,2,,,
3/1/22,63,OB,1,SA,11,SA.11,1,,,,,
3/1/22,61,OB,1,SF,11,SF.11,0,,1,,,
3/1/22,63,OB,1,SF,11,SF.11,0,,1,,,
3/1/22,62,OB,1,B,9,B.9,0,,1,,,
3/1/22,60,OB,1,B,9,B.9,0,,5,,,
3/1/22,63,OB,1,B,9,B.9,0,,11,,,
3/1/22,60,OB,1,B,11,B.11,0,,5,,,
3/1/22,62,OB,2,SA,13,SA.13,0,,9,,,1
3/1/22,60,OB,2,SA,13,SA.13,0,,25,,,4
3/1/22,60,OB,2,BW,14,BW.14,0,,1,,,
3/1/22,61,OB,2,BW,14,BW.14,0,,11,,,
3/1/22,62,OB,2,SA,14,SA.14,0,,24,,,3
3/1/22,60,OB,2,SA,14,SA.14,0,,30,,,4
3/1/22,60,OB,2,SA,15,SA.15,0,,15,,,1
3/1/22,62,OB,2,BW,16,BW.16,0,,4,,,
3/1/22,60,OB,2,SA,16,SA.16,0,,20,,,4
3/1/22,61,OB,2,SA,16,SA.16,0,,3,,,1
3/1/22,61,OB,2,BW,17,BW.17,0,,1,,,
3/1/22,62,OB,2,SA,17,SA.17,0,,12,,,1
3/1/22,60,OB,2,SA,17,SA.17,0,,9,,,1
3/1/22,61,OB,2,SA,17,SA.17,0,,3,,,1
3/1/22,60,OB,2,BW,18,BW.18,0,,7,,,
3/1/22,61,OB,2,BW,18,BW.18,0,,3,,,
3/1/22,60,OB,2,SA,18,SA.18,0,,17,,,1
3/1/22,61,OB,2,BW,19,BW.19,0,,13,,,
3/1/22,60,OB,2,SA,19,SA.19,0,,20,,,4
3/1/22,62,OB,2,BW,20,BW.20,0,,22,,,
3/1/22,60,OB,2,BW,20,BW.20,0,,2,,,
3/1/22,61,OB,2,BW,20,BW.20,0,,7,,,
3/1/22,62,OB,2,SA,20,SA.20,0,,15,,,1
3/1/22,60,OB,2,SA,20,SA.20,0,,3,,,1
3/1/22,60,OB,2,BW,21,BW.21,0,,6,,,
3/1/22,61,OB,2,BW,21,BW.21,0,,2,,,
3/1/22,62,OB,2,SA,21,SA.21,0,,14,,,1
3/1/22,60,OB,2,SA,21,SA.21,0,,9,,,1
3/1/22,61,OB,2,SA,21,SA.21,0,,4,,,1
3/1/22,60,OB,2,BW,22,BW.22,0,,3,,,
3/1/22,61,OB,2,BW,22,BW.22,0,,24,,,
3/1/22,61,OB,2,SA,22,SA.22,0,,7,,,1
3/1/22,60,OB,2,SA,23,SA.23,0,,9,,,1
3/1/22,61,OB,2,SA,23,SA.23,0,,1,,,1
3/1/22,62,OB,2,BW,24,BW.24,0,,2,,,
3/1/22,60,OB,2,SA,24,SA.24,0,,10,,,1
3/1/22,61,OB,2,SA,24,SA.24,0,,4,,,1
3/1/22,63,OB,1,B,11,B.11,0,,3,,,
2/7/22,61,OB,1,,,BW + SA R1,1,,,,,
2/7/22,62,OB,1,,,BW + SA R1,1,,,,,
3/1/22,61,OB,2,,,BW R1,0,,,,,
3/1/22,63,OB,2,SA,13,SA.13,0,,40,,,1
3/1/22,63,OB,2,SA,14,SA.14,0,,13,,,5
3/1/22,63,OB,2,SA,15,SA.15,0,,30,,,3
3/1/22,63,OB,2,SA,16,SA.16,0,,16,,,
